,Sample
320,-6.140424641341379
321,-1.1378189478334892
322,-2.489946353411353
323,-0.5243606544449135
324,-3.4553897888388447
325,-2.585021772497392
326,-2.250664963500808
327,0.3151070296780314
328,-1.213199452318353
329,-1.9036794592923392
330,-4.205594675155448
331,-2.1175621217414093
332,-2.7148030485726085
333,-2.7761170848475527
334,-2.1963467878338507
335,-2.2515773636539667
336,-3.3076288205651485
337,-4.96964389118364
338,-3.2109116940586637
339,-2.1594685514935423
340,-2.685796514376645
341,-3.8063218553953817
342,-2.9041162953154753
343,-1.650737091365706
344,-1.6565033048034947
345,-1.48384943255744
346,-1.905940344664048
347,-3.600594599728767
348,-1.4544079420871296
349,-3.464172587545823
350,-2.5922284713118304
351,-3.8912382378030697
352,-1.6137108505056648
353,-2.2994232271892994
354,-4.0248371913086665
355,-1.5455315744007478
356,-3.9984012609409407
357,-2.3859338836748982
358,-2.2474974680008475
359,-0.099397318574733
360,-2.0034695588264864
361,-1.2212923040231922
362,-2.7503063932533345
363,-1.7597694938317026
364,-2.0829701245647665
365,-3.2456825903867172
366,-1.9944051361500392
367,-4.680381636598749
368,-1.5415030474786975
369,-4.676887750905956
370,-2.9288856217716095
371,-0.9619144428222639
372,-2.9384856775950947
373,-3.082621873628667
374,-2.907101393710035
375,-2.7507793062876975
376,-2.55488998874926
377,-1.8347647149596589
378,-2.7517210577102658
379,-2.5284197280961935
380,-2.9782702791833353
381,-2.282327614137734
382,-2.6944290365312504
383,-2.616758125305478
384,-1.484405272380008
385,-0.1515081404856331
386,-1.3444608472107116
387,-1.9368691041694686
388,-0.6970444481428653
389,-3.4383382029364484
390,-2.088054998961997
391,-2.6146820813343195
392,-2.5092122327037565
393,-1.310306304287886
394,-3.7039580939821644
395,-2.5836031066136314
396,-3.415848400329777
397,-1.3827455778055666
398,-2.564194937160847
399,-3.371956369045878
400,-1.1771862783472478
401,-2.215602689883727
402,-4.23836591987874
403,-3.4521099070875425
404,-2.799272441790121
405,-2.5563672123602816
406,-1.9376603224017241
407,-2.5758418846521383
408,-1.7026436084328547
409,-3.493269150695589
410,-2.2722782735505263
411,-1.1959969997754945
412,-3.6651659680247084
413,-2.116052208609937
414,-2.134562492450317
415,-2.281176879812735
416,-3.0749906307876302
417,-0.7623483613618158
418,-3.0203245886979753
419,-2.71059380386081
420,-2.574348359531447
421,-1.919018722163368
422,-1.9784163565331054
423,-2.967306060973039
424,-1.941066749114866
425,-3.639222541421282
426,-3.177533093903962
427,-3.4309166472014194
428,-2.0412209865079567
429,-3.366105415657668
430,-1.5596248238158381
431,-1.9107007715832727
432,-2.3469995038348728
433,-1.8820581247568506
434,-3.180646632243275
435,-1.165227675956445
436,-1.590964901424967
437,0.05316119656199714
438,-2.6197130865658904
439,-3.8975421314732506
440,-1.9640694472692752
441,-1.932907277731063
442,-1.7072889283423547
443,-3.36927468713567
444,-1.5010226191830585
445,-0.6553166777550468
446,-2.8750332288592597
447,-3.9489273284988426
448,-2.122837789555875
449,-4.04550558011588
450,-2.7264265029576196
451,-1.7070388063970032
452,-2.1468897170623453
453,-3.7153731607839324
454,-1.5032446454469013
455,-1.2527924327213336
456,-1.8157952646662334
457,-1.6931935286709405
458,-3.9194804186883356
459,-2.029026879681088
460,-2.8177961248310908
461,-2.705287500023046
462,-2.3712317595130323
463,-1.8854470467820121
464,-1.6843739295906803
465,-4.420712740319749
466,-3.111838770288762
467,-3.4406097254308334
468,-3.30405057341845
469,-2.6487864801418013
470,-0.6811235502624577
471,-3.9974059596076854
472,-2.9946091658234213
473,-1.6927136071265185
474,-3.1186956922135276
475,-1.1074687243282584
476,-1.9457741506111852
477,-1.4394994072578533
478,-3.6514140567336364
479,-3.5732094342723606
480,-1.94211538039213
481,-0.5973282757546912
482,-2.4264217308265756
483,-3.2281698013121054
484,-2.06294179583745
485,-0.8057088369164926
486,-2.047823153591052
487,-2.029075436308179
488,-2.9930740293309537
489,-0.946292867228443
490,-0.7587993968712756
491,-4.522720791874306
492,-2.741152045314314
493,-3.958451407883553
494,-3.186744640329801
495,-0.7350198517495732
496,-2.168167503785236
497,0.030807058433926837
498,-3.137719723286941
499,-3.3503313164046125
500,-2.4927801508271146
501,-2.1652722498161583
502,-1.605099784655056
503,-0.966580790749991
504,-1.5479537766447895
505,-3.3746860583960587
506,-1.6715019654001315
507,-3.051833418680705
508,-3.9752690991122535
509,-3.6660011808715467
510,-2.658058008655539
511,-1.7334347590384014
512,-3.495254269983421
513,-3.7514957631004613
514,-3.3436553980370856
515,-1.3448368702000788
516,-1.6589240860271972
517,-1.605289662959686
518,-3.0925819437461026
519,-2.699744212489913
520,-0.5001774996884181
521,-0.23024711316816626
522,-4.3830452894507355
523,-2.6082524274620433
524,-3.220974538144576
525,-2.292200441061937
526,-1.501679967676337
527,-1.3992091588234217
528,-1.2494737930453357
529,-3.053961920849281
530,-1.6401939271668151
531,-1.4645241499695834
532,-3.3842169795976043
533,-3.1901541824364545
534,-3.4135047897182167
535,-0.3402154954946064
536,-4.514282007664083
537,-1.7824304339741568
538,-4.098981380507167
539,-1.841132768218174
540,-3.907463023751528
541,-1.3051652287805338
542,-1.9979715029839242
543,-0.5188142168446139
544,-2.3894676948143294
545,-3.412712558714822
546,-4.3383586291097025
547,-0.7857039347571384
548,-2.578862335687172
549,-2.3484363040275986
550,-3.9380660801015264
551,-1.5076481071895325
552,-2.0969379610057817
553,-0.7159975492010635
554,-2.161487935787463
555,-3.6400361055479307
556,-4.326426590238427
557,-1.7425544140317717
558,-2.654215390152191
559,-3.0126674628301204
560,-4.635282587034103
561,-3.6819708509942015
562,-2.231633857297238
563,-1.1999263808179477
564,-1.5720094184971662
565,-3.9032405895045685
566,-1.925809212837969
567,-2.185903341963224
568,-2.72737323993467
569,-1.651742556269788
570,-1.8780508438613204
571,-3.5550933689190485
572,-2.048240074976181
573,-3.2274251866271304
574,-2.902016042820322
575,-2.96135716084846
576,-1.3177598930283776
577,-3.4531934138438034
578,-2.8218005340953543
579,-2.4001187364647865
580,-4.376964442715651
581,-1.6794407712523847
582,-3.923427908830848
583,-3.852906215354228
584,-2.844357545538605
585,-3.2268936695945305
586,-1.6149450496612325
587,-2.238030951257976
588,-1.176036460822472
589,-1.542882006730192
590,-3.4934587418153114
591,-3.2936003032642858
592,-1.8278790003230951
593,-2.992977181696211
594,-2.55058132025797
595,-2.454884987711386
596,-3.035659088621709
597,-3.0797301506719266
598,-0.4354608176789905
599,-0.8187122638837165
600,-1.9728938563909448
601,-2.9564387288682354
602,-0.9576864923830306
603,-3.116053060278998
604,-1.4016563596074536
605,-2.0456371052395625
606,-1.2929911984106377
607,-2.380430286675174
608,-2.8544400728722232
609,-1.8490900801320556
610,-1.6227963200678523
611,-2.5154253082980587
612,-2.3015190116086623
613,-2.7865169511952654
614,-2.0030219798184365
615,-3.7955825684289803
616,-3.2703817699424422
617,-2.513555869055815
618,-1.9939033668975203
619,-1.2252962210147424
620,-2.606530985911863
621,-2.7567017165271186
622,-2.367988887243847
623,-2.6477081670490845
624,-1.1894742344676743
625,-4.1152336588741765
626,-3.302412649004184
627,-3.371784397032733
628,-1.4079252435663887
629,-1.9590569062578846
630,-3.3857592279731588
631,-2.0833668050097653
632,-2.931618792684272
633,-1.1089270208605837
634,-3.41039599372424
635,-1.0614285014276654
636,-2.9483490464277646
637,-2.6902648125695925
638,-2.8720328014695617
639,-0.9867524396127836
640,-2.203338865938006
641,-1.43974238994255
642,-2.8919347753470053
643,-0.6202600436888337
644,-4.49459372708955
645,-2.317973606506999
646,-0.7799977337600192
647,-3.09109797819623
648,-2.4916217575985122
649,-3.179453784921323
650,-2.4933727910809322
651,-3.136574444591365
652,-2.7916586824746767
653,-1.4547128718271527
654,-2.839540025301643
655,-2.3657688390279956
656,-2.9603778654685224
657,-3.0897972598345245
658,-3.063772821807112
659,-2.2429652574108734
660,0.7990066372444966
661,-3.1965137014198324
662,-2.532722485215432
663,-3.698276141062336
664,0.058568763499357246
665,-3.7635602632290244
666,-1.620120949892427
667,-3.068186011554377
668,-3.113285563716369
669,-2.3475285710981186
670,-3.131691888495027
671,-1.6184003171276746
672,-2.1977418395464876
673,-2.6545325019591
674,-3.349509210073392
675,-1.9234793996995947
676,-2.1828833005580464
677,-1.348968022006824
678,-2.7314463722010376
679,-3.4473690118288007
680,-2.474000884646134
681,-0.2552835186191622
682,-1.4337396399817746
683,-1.7269463648709245
684,-3.1356430744634367
685,-3.235740181766512
686,-1.9802818907905682
687,-1.9465520585308798
688,-2.32569029418407
689,-2.7940085939120585
690,-2.413059187786218
691,-2.9955544497891693
692,-4.164727667384976
693,-3.0043075022969745
694,-3.5306705357613093
695,-4.219315753679043
696,-3.533025285011674
697,-2.7444339070468704
698,-2.303794327574033
699,-4.0821519075711326
700,-4.031722431023136
701,-3.897237948313765
702,-2.7629872099855053
703,-5.004451651170751
704,-2.6237085857775604
705,-1.3215477675253489
706,-1.182907642966819
707,-2.205424835603186
708,-2.8162574400577203
709,-2.956828389695619
710,-1.5635772211237744
711,-2.655671440077577
712,-1.7505848562593518
713,-2.9321265937245284
714,-0.4717068330055436
715,-2.922703912742543
716,-1.5885051667508638
717,-3.626476319092917
718,-1.5351086576042685
719,-1.7252456630898534
720,-4.038305783183722
721,-3.3132647470416794
722,-2.3153774189710177
723,-3.7793412449494745
724,-2.904247765546692
725,-3.5820932616863415
726,-2.359731671303757
727,-2.268382336086061
728,-3.3810079711027994
729,-3.782710696402669
730,-0.9197709910627769
731,-1.7579520429380913
732,-0.9775938171190004
733,-3.2145984696427528
734,-1.700213364466269
735,-2.90333519611899
736,-3.689861784369711
737,-1.425426561874446
738,-2.844651800545673
739,-1.2301219094023212
740,-1.7587621512423994
741,-3.759572249554209
742,-2.9666147779839527
743,-4.355867089945328
744,-0.494928615780301
745,-2.0058184799999763
746,-0.7803404072874289
747,-4.365040500708337
748,-3.1103313740403786
749,-3.1650767144053926
750,-3.601857952681092
751,-1.4811049037840176
752,-3.021763317280614
753,-1.6753710133483373
754,-1.0803891278815998
755,-1.5799056043726996
756,-1.266436268110248
757,-2.182459679591445
758,-1.2544147162777808
759,-1.9832351708605196
760,-0.6525029080220133
761,-2.106988799753131
762,-1.8793093400864531
763,-2.855456085510178
764,-3.9366996633085427
765,-1.1848995010145933
766,-3.2480540243927845
767,-2.5603144663671342
768,-3.5230796824001644
769,-3.6475701666781917
770,-3.1335028145918695
771,-3.7029052565865523
772,-2.6631409104081962
773,-2.523398997709877
774,-1.6374723753856502
775,-1.4420565231907703
776,-2.3033577503161364
777,-1.5113361994119074
778,-1.5273189116197052
779,-3.060586475908715
780,-2.596349245683458
781,-0.2803323665398163
782,-2.935421606419398
783,-2.368155708899839
784,-2.2681827877135756
785,-0.7932803596594438
786,-3.120016373827177
787,-4.431021672330707
788,-2.0606169214993937
789,-2.503996483868291
790,-3.3306790838861073
791,-3.5586789494010844
792,-3.6699212841381126
793,-2.209560014853187
794,-4.016513602528325
795,-1.812364237630276
796,-2.944316551827614
797,-2.5033424417027588
798,-1.6497583637587603
799,-3.5195777309668577
800,-2.287343124313306
801,-2.50373189558749
802,-2.1734120663794703
803,-3.3353833225517717
804,-2.9920236059865273
805,-0.1490445553069546
806,-1.1037109045798346
807,-2.693996452639121
808,-2.821292534696193
809,-3.2453529025671837
810,-3.0850137806126035
811,-2.743828187748047
812,-2.521146750920064
813,-3.1175691195913418
814,-1.4915363766097927
815,-3.2766531228019566
816,-2.213054691893315
817,-1.508771250693172
818,-4.634335428360595
819,-0.3125493364814478
820,-0.857287459976237
821,-2.6828563563874885
822,-1.0179317912001904
823,-2.6497815316047206
824,-1.8231157227499444
825,-1.4217135308635176
826,-4.124133355179801
827,-3.2809890240334623
828,-2.384610002315982
829,-2.337114152953093
830,-2.460905674874875
831,-4.041510763434486
832,-3.6915879666875244
833,-2.636995687230877
834,-2.0634868275497347
835,-1.1702559663462988
836,-2.0599093470674226
837,-1.7007236862361972
838,-3.7400835099056637
839,-1.570722251899407
840,-3.4259711249421523
841,0.19889106799025047
842,-2.217402810012733
843,-3.766195808263978
844,-2.8531276933400758
845,-2.631796354567241
846,-3.6187503522124094
847,-1.9421775215305408
848,-0.9629116673644553
849,-2.9556778352727298
850,-3.162658434372546
851,-3.8177208791128514
852,-1.8536965195053337
853,-1.9253977339312267
854,-1.4023696393280605
855,-1.3270716924132813
856,-3.4496487303824717
857,-0.9300651645732869
858,-2.9881879541808045
859,-0.7147309235510888
860,-4.134203170424139
861,-1.6499777899278003
862,-2.5152671282992443
863,-2.554823300808579
864,-2.381268872936232
865,-4.789833590652481
866,-0.9364711911513304
867,-0.8593944509191027
868,-1.3820332773999253
869,-1.3283766047194543
870,-3.6573104296975067
871,-3.335624870010348
872,-1.988461310616473
873,-3.024564028334908
874,-3.7379842765863693
875,-2.9387976418234816
876,-1.7904167279045713
877,-1.7132663923771987
878,-2.6813253919015754
879,-1.6871001134596504
880,-0.6843765720771833
881,-2.097269363075602
882,-1.8760534301701803
883,-2.194688607175359
884,-1.4063375385045638
885,-3.32494285883394
886,-2.9354418967954277
887,-4.105166721876261
888,-2.346896947728833
889,-2.992934028121078
890,-3.4220460101746517
891,-1.4002053815910767
892,-2.231760823387724
893,-3.616650008917758
894,-1.9523285155164185
895,-2.516518474965583
896,-3.1571188887441792
897,-1.2982167322136189
898,-3.0582972233745283
899,-1.7070581354117502
900,-2.674597749833557
901,-2.2105158689189457
902,-3.1393025911459067
903,-4.184300108432311
904,-2.991709318286537
905,-2.819671860811472
906,-3.6212637230118876
907,-2.5518391096469935
908,-2.3293246617633407
909,-2.1351882855262265
910,-2.94331899574446
911,-4.7447392129910195
912,-1.9722321365416575
913,-1.0861586631069553
914,-4.284507427093963
915,-2.3930615434719016
916,-3.577682948814336
917,-1.903608446662329
918,-2.3599492769213044
919,-2.184753944937926
920,-0.8034550836653573
921,-2.390367626557028
922,-3.019849828048352
923,-0.701680005684802
924,-3.270936402532373
925,-4.353055037629785
926,-1.7445731050711641
927,-3.1214247525912935
928,-2.6458876331879266
929,-2.4352326687935717
930,-2.949845390085478
931,-1.925537677527644
932,-2.5491993685456746
933,-2.2521010545282287
934,-1.8856839385324151
935,-2.9187554688063035
936,-3.6242192347034456
937,-2.8239018081158416
938,-3.115004022659785
939,-2.421287463512502
940,-2.0631372064729088
941,-3.7103362528030788
942,-0.5594537492263676
943,-2.7570691694131044
944,-3.6192874401149266
945,-1.4243544044729668
946,-3.677531280144172
947,-0.5817296889080841
948,-0.10223642925741583
949,-2.11726156396855
950,-0.20405707087602387
951,-0.9508289189441201
952,-0.5066530447563757
953,-3.7770418354407567
954,-1.3028527097996296
955,-1.7702851034611267
956,-1.4024257435749072
957,-3.8047799515930865
958,-3.5965690750103283
959,-2.520451096050984
960,-3.972052185567425
961,-2.4898685840947667
962,-2.823266559017698
963,-2.4311014145834813
964,-2.079300580356399
965,-2.6168461669969294
966,-2.6933798899268773
967,-1.540866091955258
968,-2.4963895780723124
969,-3.428308881642223
970,-3.5250136172273905
971,-1.0347995263613963
972,-0.7320539018929484
973,-3.2392830156302574
974,-2.3655454917249585
975,-1.5672964073132032
976,-2.5322577614430317
977,-4.161218395827315
978,-2.502745524896592
979,-3.9737812689638714
980,-1.7464343664827595
981,-2.0488836107090203
982,-2.9704047973900725
983,-2.8722628127872496
984,-2.5749215019734533
985,-0.9366320780031108
986,-2.760823036077439
987,-1.5758708535789696
988,-2.04397035916451
989,-2.68591178288124
990,-1.7197650684981296
991,-2.495516107633134
992,-0.9532191490137043
993,-2.7560841518570784
994,-1.3161416045143206
995,-1.1687368727436578
996,-3.461082913493976
997,-1.283914356104965
998,-2.112579222449587
999,-2.4575093747613264
1000,-4.1273763112192485
1001,-2.7987733960504784
1002,-1.1380056832853978
1003,0.30678639483927084
1004,-2.1167265569372797
1005,-2.6867083045422815
1006,-4.11551802853108
1007,-4.279553725963633
1008,-2.347039060818539
1009,-1.0891529045100805
1010,-3.0312770792194934
1011,-1.9127786148753345
1012,-3.7050834233558323
1013,-2.021498858242173
1014,-0.13326659830292398
1015,-4.099598031147362
1016,-3.4244071784349064
1017,-2.1332532544791034
1018,-2.4109724741305842
1019,-4.407332171506393
1020,-2.3546552715383267
1021,-2.4424159710187956
1022,-3.3196044407290266
1023,-1.7434589885038565
1024,-2.7058355246715675
1025,-2.6437496563778136
1026,-3.052080429971233
1027,-0.8061497488016316
1028,-1.2749151349051333
1029,-1.9337089654132402
1030,-3.2682899145637565
1031,-2.6949564570177627
1032,-1.9238376782624915
1033,-1.6729061453073668
1034,-1.8070682439734354
1035,-3.526224179301466
1036,-1.914346977275617
1037,-3.0394650096116593
1038,-2.819972605710002
1039,-2.123148152604757
1040,-3.5302679727037534
1041,0.7193168648118142
1042,-2.034322132217788
1043,-1.4080714402768857
1044,-1.6150034370692516
1045,-4.733160715202255
1046,-2.5097561872923597
1047,-2.0718259190809287
1048,-2.4720568574272086
1049,-3.22268723341008
1050,0.07402146549594635
1051,-1.5116755892699447
1052,-2.2967459379302584
1053,-2.99514267618611
1054,-3.2426808593550125
1055,-3.6516293419880785
1056,-2.622413667085045
1057,-2.6314929615180795
1058,-1.9378300512729578
1059,-0.36480565708151236
1060,-2.455862705973356
1061,-1.9622921991474662
1062,-2.1100418954231097
1063,-2.6644750407685645
1064,-2.8308150214950407
1065,-2.5104470212684276
1066,-2.5400273009191756
1067,-1.4838354267074751
1068,-0.9913703556036748
1069,-1.7931585312898046
1070,-3.7212803272560135
1071,-2.7017605107097795
1072,-4.837957838807818
1073,-2.3365049978151977
1074,-0.31238583504213757
1075,-2.4832289050718535
1076,-3.231329443432724
1077,-2.078969092476519
1078,-2.4267231145360846
1079,-0.8805464199555946
1080,-2.1229388049298237
1081,-3.408738341905637
1082,-2.3209003895643856
1083,-2.2568502763960128
1084,-2.8552827750200795
1085,-2.687035622776685
1086,-2.6050327080161786
1087,-1.202316869751474
1088,-1.524263037071592
1089,-0.6106868253080528
1090,-1.6641878606696832
1091,-2.2146413897107293
1092,-2.183680949847892
1093,-1.2433772241282843
1094,-3.1511699987837747
1095,-4.666143797275066
1096,-3.3516084379071445
1097,-1.8051229656042562
1098,-4.181423330507002
1099,-1.977751600984476
1100,-3.1892219265963093
1101,-1.0917113821313305
1102,-4.394329990579147
1103,-3.6206807246179524
1104,-3.3811549915394443
1105,-2.614061942443837
1106,-4.211183627128293
1107,-2.9312888416609297
1108,-2.6568604761005856
1109,-0.970829937987093
1110,-2.17659409121957
1111,-1.66404255229386
1112,-2.835585258600213
1113,-2.1520662567778914
1114,-0.8738737379966357
1115,-2.466481817067713
1116,-3.748042162321048
1117,-1.6336937442751738
1118,-2.883085713392359
1119,-2.1102247921261124
1120,-1.4471280749174573
1121,-3.902452311990317
1122,-0.2433586640594827
1123,-1.6130766774958132
1124,-1.7893245771128528
1125,-1.6891306413987
1126,-2.460152577873454
1127,-3.0434334244686685
1128,-0.5892225119289614
1129,-2.345953818849061
1130,-3.6356290965486706
1131,-0.04320172936429145
1132,-2.174688190495026
1133,-3.9043367271432152
1134,-2.6041578782930603
1135,0.241566246998842
1136,-3.071125927297272
1137,-1.2834851394141684
1138,-2.3315402622852504
1139,-3.2580875872349395
1140,-2.236663681607617
1141,-1.1488797254963508
1142,-2.2636393996885933
1143,-1.705246960165104
1144,-4.003481488451975
1145,-2.404127601238848
1146,-2.852669675120771
1147,-2.7522190203375443
1148,-1.7389295108165597
1149,-2.426556340012198
1150,-3.6021433510917786
1151,-2.860103836050281
1152,-3.336296016811381
1153,-1.8995635716860262
1154,-1.85881821003289
1155,-5.139678596647721
1156,-2.631175604966209
1157,-2.529627118630046
1158,-3.7046746742180074
1159,-1.3187132804877837
1160,-0.7381966279338728
1161,-4.394935826050498
1162,-3.952831631653937
1163,-1.9107762948821754
1164,-3.366061747529606
1165,-2.905260774118542
1166,-2.0138906756757833
1167,-1.9085389798258436
1168,-1.734546615012066
1169,-4.158701502441954
1170,-2.205635088323102
1171,-0.8495359843296513
1172,-3.3525395148237034
1173,-2.9596280559415282
1174,-2.4168347882403394
1175,0.02299283348945602
1176,-1.1669920563779237
1177,-4.168857247083131
1178,-1.835972429282495
1179,-2.057152445814319
1180,-3.7621804535092034
1181,-2.9620053274534897
1182,-1.413875932872338
1183,-3.800063836906106
1184,-2.237361125257564
1185,-2.551648771950772
1186,-0.14164345198455397
1187,-2.4758785381792525
