,Sample
254,-7.9016881972969095
255,-8.21840093227455
256,-5.326599377878402
257,-7.802757696711617
258,-8.334723129789186
259,-6.337304476012497
260,-7.497246597042056
261,-8.547298622732393
262,-8.049299248543026
263,-8.65214480426807
264,-8.066814105543854
265,-7.271101479373722
266,-6.8176216068581015
267,-7.642323999666724
268,-8.590073758748764
269,-10.130228600082672
270,-7.391888282757479
271,-8.863451279914184
272,-7.870570267091611
273,-7.754099866824487
274,-6.8504186453227085
275,-8.397087240495962
276,-9.096371960989941
277,-8.936610886059784
278,-8.339965648043185
279,-9.569591225357776
280,-9.190325963192109
281,-6.927784999706572
282,-9.648858729414107
283,-7.785818150018717
284,-7.949415139750087
285,-5.751254371489377
286,-5.686390614451996
287,-8.158615234373984
288,-4.24870498018041
289,-7.440634176479294
290,-7.605543930010005
291,-8.16299960928907
292,-7.40895706266268
293,-6.294355650041793
294,-7.134720876518806
295,-8.02410284772735
296,-6.116454907145961
297,-6.641869237982867
298,-7.933719056170077
299,-7.690113629480072
300,-8.375558198156233
301,-8.190645501989644
302,-7.324268179420124
303,-8.420797320309653
304,-8.09577863888132
305,-7.279801100862952
306,-8.43406554676242
307,-7.91332756244293
308,-6.288423248204481
309,-10.231752413238372
310,-6.057663892997383
311,-8.6512671091142
312,-8.046443657862763
313,-7.229724812756087
314,-8.512522180007656
315,-8.82007107932909
316,-8.252362237057918
317,-7.159450466681691
318,-7.442440486116262
319,-7.640018218266574
320,-6.531388831774294
321,-8.958499163275135
322,-5.812871907828573
323,-10.03588614193324
324,-6.839195434674098
325,-8.881097197584642
326,-9.054447625107874
327,-7.943052256099519
328,-7.378031050520322
329,-6.878534102709247
330,-6.8440955063310565
331,-9.462815376407436
332,-9.00837378687076
333,-7.641366062538657
334,-9.055862317368533
335,-7.779657147124503
336,-7.221030627136656
337,-7.628475252909102
338,-6.987434479610365
339,-7.681857645382157
340,-8.178553407557343
341,-7.012023003638896
342,-8.53438400979103
343,-7.496698306794552
344,-8.670699285145611
345,-6.4781640646020575
346,-8.459102190797978
347,-8.30592494540241
348,-9.647681593674966
349,-7.982836120565496
350,-6.907315839333322
351,-6.160913510884985
352,-10.105774880874069
353,-8.975213692981917
354,-8.863090320075276
355,-9.908036613612794
356,-7.9681921048176925
357,-8.58622364067404
358,-9.459977370464797
359,-7.8140806438967925
360,-7.194494192422486
361,-8.038678019017471
362,-8.844178461153412
363,-8.982127370351542
364,-7.253601466811721
365,-8.59012206057405
366,-8.06493860333195
367,-6.050556424197279
368,-5.687560396938186
369,-7.290013597832752
370,-8.779139360273307
371,-7.0821147490388725
372,-7.763920119014128
373,-8.418246142360154
374,-7.525292087140278
375,-7.42184485544055
376,-8.296288675821941
377,-7.975431873038443
378,-7.3618933260533
379,-7.899867342598858
380,-8.438338889046019
381,-8.884224959635514
382,-7.488288495789653
383,-6.686385422726711
384,-7.147452697217546
385,-5.879356533851108
386,-9.451347446103307
387,-9.31512850139173
388,-8.385252264541169
389,-9.842510107385175
390,-9.135543465740279
391,-6.933380715144074
392,-10.051553658177136
393,-6.253976075356777
394,-7.532651132031258
395,-8.588017635774467
396,-8.760053451132594
397,-7.96750210100192
398,-7.795611958714283
399,-8.608353076302404
400,-5.148392776862668
401,-8.179230596320899
402,-7.31846731569545
403,-7.407361939620911
404,-8.504006072085039
405,-7.482344299403843
406,-6.618704356600721
407,-7.833274504978121
408,-8.023425390741874
409,-8.053935622799406
410,-8.957890290655849
411,-7.567432766721533
412,-9.152784926277665
413,-8.38710616632656
414,-8.730595932493307
415,-7.8605973060363326
416,-7.160006818358513
417,-9.193516134143245
418,-7.221489804893856
419,-7.907689994507994
420,-8.159435478099997
421,-9.212971940759344
422,-10.193455105146313
423,-8.0659446005563
424,-7.75236808051767
425,-5.872383527153243
426,-8.524710782426919
427,-5.139107143431868
428,-7.859223309372611
429,-6.702877170791119
430,-8.34505886030639
431,-7.483916756035885
432,-6.944661154949858
433,-10.019632291536169
434,-8.850085941784736
435,-7.8383306897185
436,-8.316010384707234
437,-7.729825218397161
438,-9.03101306185262
439,-8.024226731455455
440,-8.469796086219528
441,-8.13586264084059
442,-7.68923140294738
443,-7.692816535291893
444,-8.076041171766652
445,-7.099374580665029
446,-7.6109053224376275
447,-7.9953740425117275
448,-9.002083569671312
449,-7.14365526450208
450,-7.222119347117019
451,-8.868063938751868
452,-8.77962514302018
453,-7.048813769797599
454,-6.762372385792485
455,-8.067582453966436
456,-10.836210025069029
457,-8.31781613410848
458,-5.997938582890511
459,-8.6670815600228
460,-9.268698167474492
461,-6.819234153997551
462,-7.464838946045744
463,-8.665670901735021
464,-7.692748973560719
465,-7.845744322643772
466,-8.444158420969485
467,-5.228272697252092
468,-7.774644883056567
469,-9.655446790758262
470,-7.883713108394057
471,-5.901695754180119
472,-6.547780513066388
473,-10.248016544689788
474,-8.407306942590049
475,-6.330244301645717
476,-7.9545543596388315
477,-7.225366360114142
478,-8.016201293340963
479,-6.663805551529631
480,-7.415275192284544
481,-7.468540951988411
482,-6.675453472460286
483,-8.39382637256066
484,-9.092153795498744
485,-7.304401502291397
486,-8.266346140411297
487,-9.559211593158377
488,-6.621488075443653
489,-7.125593045608437
490,-5.699815357004539
491,-7.296864426853807
492,-7.070253484320885
493,-7.275884444620002
494,-6.487055694405323
495,-9.994783036089553
496,-8.992503274841862
497,-5.970067661767543
498,-10.245509673734041
499,-8.21215424904678
500,-8.092187513597985
501,-9.041722142027295
502,-7.609506312693752
503,-6.935390679356696
504,-9.852675356292869
505,-9.694942692410457
506,-8.778675866523207
507,-8.812829608083629
508,-8.352052659736001
509,-6.990592210690574
510,-8.341085042050448
511,-9.006556785444062
512,-7.520518155549706
513,-9.839312577784991
514,-6.8232434450406565
515,-6.634465806246748
516,-9.375931756586231
517,-7.170037725726035
518,-6.972595065656187
519,-8.498286438709968
520,-7.478515465760441
521,-7.649524188411194
522,-8.991434152110145
523,-7.655370483863156
524,-5.63120281086424
525,-7.0431283841526415
526,-8.567413260240013
527,-9.107820982834152
528,-7.3412427740467585
529,-6.922112095065523
530,-8.554477287203802
531,-8.44303844970396
532,-8.559339257767945
533,-6.830431548735172
534,-9.304437652785232
535,-7.461696783849409
536,-7.600922213654341
537,-9.54010311396947
538,-8.147415593426237
539,-6.8520987415572385
540,-8.349327272220497
541,-7.799082886663524
542,-9.35892016637671
543,-7.008677710632723
544,-6.207879732930232
545,-6.579255706736751
546,-7.826536269328797
547,-7.431610962803796
548,-8.686031301014722
549,-6.849444493995783
550,-6.828017221876465
551,-5.0363769660693265
552,-9.218411049310824
553,-8.492951029115135
554,-8.519376183120864
555,-8.24642448195545
556,-8.830887100157561
557,-7.501937905169713
558,-9.535923429665546
559,-7.952836352210719
560,-6.857997576837983
561,-7.383221417705644
562,-7.546796701689858
563,-6.298255391622199
564,-7.5361799087165515
565,-7.208846630373176
566,-9.21555698242374
567,-7.4820742770076
568,-8.005425341884568
569,-8.31160089681971
570,-8.296765183083227
571,-7.211287748143791
572,-7.795948180127094
573,-5.689432501947879
574,-7.840718133447825
575,-8.53415138239263
576,-8.141592681807733
577,-9.153396355314772
578,-5.9312788336111035
579,-7.671241386406036
580,-7.287954921089961
581,-8.218445871206118
582,-7.923087380063044
583,-10.031417565033285
584,-7.273730066863898
585,-9.029335108872655
586,-7.543856030461353
587,-7.919597225381101
588,-7.6619560806762825
589,-7.929762192774838
590,-8.902585277228784
591,-7.109010002558057
592,-7.872481641762225
593,-8.501189265229565
594,-9.991200447056057
595,-7.94984031059169
596,-8.015460783173026
597,-9.546760700676653
598,-9.26820487791748
599,-9.51607920206439
600,-7.244136570146935
601,-8.376984060127535
602,-8.356429192885264
603,-8.032304615672746
604,-9.814613376682841
605,-6.74343060168883
606,-6.599511211833364
607,-5.27820175146412
608,-7.08200143702421
609,-7.6669029523095835
610,-6.3431016051353595
611,-8.179931008327738
612,-8.194396478411669
613,-6.107259549669562
614,-7.903695802025263
615,-8.390604076278668
616,-6.666411659946796
617,-7.336428002912723
618,-6.817631204942319
619,-9.123854401874134
620,-9.748587451964516
621,-9.223864020003028
622,-5.864405999059535
623,-8.365164761531481
624,-6.565687836928718
625,-8.343480261704325
626,-8.90579361992425
627,-7.6387965827475846
628,-6.784193692412655
629,-6.866170549535244
630,-9.290132746541067
631,-5.924241685506475
632,-6.078571752458346
633,-9.746851419667129
634,-7.517674476041386
635,-9.096409488131554
636,-8.783748587858842
637,-6.159366635201836
638,-8.87457407145337
639,-9.374306134673736
640,-7.517136209305205
641,-7.674805827977871
642,-7.163279658844667
643,-5.703194649941739
644,-8.619017468507446
645,-8.722909740378586
646,-7.88064604215509
647,-7.048574748542332
648,-6.564625263451589
649,-7.446251446320571
650,-7.2571348996664184
651,-8.1039168589438
652,-7.892840128491692
653,-8.613977926955473
654,-9.254368663386945
655,-8.00738441875232
656,-8.813999939773353
657,-7.5177517092653705
658,-6.115204107273869
659,-6.863411623605581
660,-9.625878641848715
661,-10.444099912804784
662,-8.760488469031332
663,-7.714746611592522
664,-8.177372155237391
665,-7.3510236935616415
666,-7.292804579128015
667,-8.668570869846679
668,-6.802285402210474
669,-7.783855379625119
670,-8.2204542202972
671,-10.731430140449149
672,-10.692309556650423
673,-7.955513851241816
674,-7.332125335406666
675,-7.136408434359426
676,-9.819330364103326
677,-6.66395286030184
678,-8.084171839026022
679,-7.357358804355746
680,-8.290776256857127
681,-7.488376094447219
682,-9.439658801465
683,-11.485410164701738
684,-7.254440838979625
685,-6.862023100190358
686,-9.079385592988007
687,-8.90112926650562
688,-8.06300485088857
689,-7.910659901086415
690,-8.118195591349687
691,-5.329301869870616
692,-9.599581135005439
693,-6.6797131832205165
694,-8.088900177933104
695,-9.815095038477203
696,-7.3334745399656
697,-8.389018577785537
698,-7.026389908242279
699,-6.260064602840153
700,-8.74620809658295
701,-9.184379646845276
702,-7.083660730876321
703,-6.3455182508331225
704,-8.444930537659424
705,-6.355307324380924
706,-9.764722850563926
707,-7.638542705660779
708,-7.532069314015908
709,-8.328274938402803
710,-7.727495479676184
711,-6.875625594323182
712,-8.913882890249123
713,-7.108394988516212
714,-7.11309065986716
715,-7.006722272033417
716,-7.797557211094809
717,-8.658810969647076
718,-8.049014428246915
719,-9.035692926841792
720,-7.711329380925265
721,-8.187155015496788
722,-8.56826565162111
723,-9.013305766245649
724,-8.287305818586248
725,-8.68547624409838
726,-8.276304856241953
727,-6.521051270352336
728,-8.641458181163415
729,-8.402949557325226
730,-6.457956918831318
731,-7.500933865168031
732,-7.999372113402876
733,-7.288766306473152
734,-7.149969799917649
735,-7.667632576895757
736,-8.188061376482569
737,-7.2238447362010145
738,-5.75712635154635
739,-7.635965465168208
740,-8.039837224936047
741,-7.724859997758918
742,-10.593605739868382
743,-7.115113534550317
744,-8.761432728780907
745,-7.042153290286957
746,-8.426826796794128
747,-6.444430267710755
748,-8.613488638479705
749,-5.319873665482137
750,-8.191467120140114
751,-6.704752461872399
752,-8.75537428856854
753,-5.885716197028654
754,-8.277880987634811
755,-8.106454644735829
756,-8.77064459256195
757,-6.839883552141644
758,-8.754698845567468
759,-7.154201285680381
760,-7.9942890160312565
761,-10.17856657177352
762,-7.583909934906499
763,-8.496535645430038
764,-8.850770510973401
765,-7.153014631821344
766,-9.739598337963432
767,-8.573960552042447
768,-9.066182458384505
769,-7.268135927601381
770,-8.856870812950019
771,-5.388737811613984
772,-8.835222536080401
773,-8.569148083384158
774,-7.750218876616192
775,-7.9514024717666745
776,-8.028870420908625
777,-6.653613766561781
778,-8.541225328461293
779,-8.564898503723347
780,-8.25125921554928
781,-7.511285817072996
782,-8.373525080413417
783,-6.689519487115889
784,-8.541802271140885
785,-8.068789295950257
786,-8.682834130189963
787,-5.599396312413813
788,-7.038169847571161
789,-8.296379645611662
790,-8.053847229265383
791,-6.911383273670488
792,-8.975705277759003
793,-8.286613901524643
794,-5.811067877547927
795,-8.767484369632578
796,-8.692386186993081
797,-11.296564907863813
798,-8.091537874233488
799,-8.554444910825211
800,-7.0518875738075995
801,-8.388627797801782
802,-7.597005958235029
803,-6.9942417816407145
804,-6.444336139141786
805,-7.451201302662579
806,-10.33004362914788
807,-8.647837022464849
808,-8.080890199227476
809,-7.303576878177866
810,-7.9462807204581365
811,-7.173257247911134
812,-6.3035307964454015
813,-7.187371829612994
814,-6.335124038994877
815,-6.598328387964847
816,-6.7630327656173295
817,-7.5649864151693
818,-6.298308715816685
819,-8.153294082908694
820,-6.457751467714579
821,-6.153509959193739
822,-7.452620556239078
823,-7.606269255791743
824,-7.552396047550973
825,-5.870044657920335
826,-6.953870804822619
827,-8.463217622153035
828,-8.749584756753165
829,-7.567979889851592
830,-10.48377113234502
831,-9.417414980465603
832,-9.917224063845918
833,-7.417802413404847
834,-7.9517229269841625
835,-9.113650487532977
836,-8.557085630360614
837,-8.653304661525858
838,-7.252301425816731
839,-7.947557929419002
840,-6.809098638443178
841,-8.78476506155203
842,-7.410649674592097
843,-8.338419713609
844,-9.053195973922506
845,-7.5307887291271545
846,-8.87179520033174
847,-9.522275828257527
848,-10.08440897068397
849,-6.599250355946128
850,-6.437905983702436
851,-7.977596123848389
852,-8.941586751231885
853,-6.951921952900692
854,-7.506409576751633
855,-9.699766738772691
856,-8.455412245455229
857,-8.86628774821191
858,-7.1174076396971175
859,-5.87282403063113
860,-8.397442743853496
861,-8.870930698970335
862,-8.450869215701093
863,-7.905948557869761
864,-8.716457220289817
865,-6.773745309592551
866,-7.758158930123315
867,-7.777531209002393
868,-7.813074018130069
869,-7.203353588337637
870,-7.722375280219048
871,-7.596474974354991
872,-8.609561041303817
873,-7.964264844728637
874,-8.26989221550298
875,-8.846929076786257
876,-10.555563794886242
877,-7.651904816048532
878,-7.0539795202810325
879,-5.6043336608323555
880,-7.2810437530826695
881,-9.46458179690259
882,-8.178063817935868
883,-6.761565963325323
884,-7.3983422299662704
885,-8.226380889158758
886,-5.463214404288001
887,-6.040905736946312
888,-5.8802542173561445
889,-8.435659582010125
890,-7.730674053851652
891,-10.178083860093103
892,-6.600967476130302
893,-8.02247440349915
894,-8.45375057710201
895,-11.77043778174496
896,-7.675732042326855
897,-7.581240497022611
898,-8.617159429717072
899,-8.477590687578251
900,-7.184826372428614
901,-7.807767721388723
902,-7.275577385510005
903,-8.140663737016967
904,-5.74175896553129
905,-7.334497167140985
906,-7.3777881451152
907,-9.264215676290918
908,-7.845352764654302
909,-7.287856967896817
910,-7.983781337296905
911,-8.07836967484747
912,-8.450229568093933
913,-8.260188751640687
914,-7.583586760183768
915,-7.978693086536972
916,-7.587388992322839
917,-6.0189017206463635
918,-10.400955873566287
919,-6.674611452257185
920,-7.483370862130799
921,-10.752517906450452
922,-8.670579245086964
923,-8.898664417430492
924,-9.325748538845547
925,-7.628298435224877
926,-7.879289042269979
927,-5.560012922922262
928,-5.049366073642794
929,-7.621025504860954
930,-8.17105480627617
931,-9.554744527319066
932,-6.76755685449497
933,-8.795220611843558
934,-8.976860535121672
935,-8.474078140677756
936,-9.846165780573017
937,-8.115719413431021
938,-5.39096245066761
939,-9.105691489787679
940,-9.066712012125242
941,-7.282661999303473
942,-9.685557761280988
943,-5.7504592821083556
944,-7.286308191658136
945,-4.0789242308050095
946,-10.286995445275497
947,-7.9463219072529485
948,-8.8823314682885
949,-8.235474296815415
950,-6.365945393245135
951,-7.669995290896477
952,-6.786715609861349
953,-7.791056566087689
954,-7.564747592022247
955,-6.387716127850194
956,-8.581944454777048
957,-8.880218085000372
958,-7.267766266186096
959,-8.225838590740649
960,-7.322883461570231
961,-7.389154287734333
962,-6.5007400463110265
963,-6.257487044638683
964,-7.741538041130392
965,-8.474489383320936
966,-7.12216648049312
967,-6.088301314599782
968,-9.073459680851894
969,-6.27359989693732
970,-8.20485569675583
971,-9.051630527432796
972,-8.133787757890051
973,-9.126709313553755
974,-8.315189623784322
975,-9.435406633238765
976,-6.209253103984905
977,-10.073730959343099
978,-5.396508168595074
979,-8.156481491547472
980,-8.664520350795458
981,-7.624560801329392
982,-7.5722016000924794
983,-6.0707804635488944
984,-8.330362529991374
985,-7.194913650627051
986,-6.426918410697253
987,-6.5943859117398045
988,-8.583241213960829
989,-8.003536562523506
990,-7.852676951407144
991,-7.835057044898026
992,-8.204858865480055
993,-8.663986482368983
994,-8.386558304061344
995,-6.833186631776821
996,-6.840131373874238
997,-5.970670497107976
998,-6.443647380716694
999,-7.502452578188974
1000,-7.669287623741162
1001,-7.095821030303862
1002,-8.144921310393489
1003,-8.024859070979428
1004,-8.648093773620039
1005,-8.045944934503
1006,-8.618720470363447
1007,-9.55016766234679
1008,-6.976226540750049
1009,-6.70109012411502
1010,-7.377569697003382
1011,-7.724499753224538
1012,-9.376726692826697
1013,-9.733026830333568
1014,-6.264818320547107
1015,-5.944619465872513
1016,-9.381484675787345
1017,-6.79151410890317
1018,-7.743343675294468
1019,-7.098741702604093
1020,-7.692581792314737
1021,-6.267929854197791
1022,-6.858299668147384
1023,-8.649597699761602
1024,-7.302478134292314
1025,-9.346875459526355
1026,-6.878736052241553
1027,-8.847687345397993
1028,-7.25470339001257
1029,-7.755390208697542
1030,-9.194781097653683
1031,-6.798987939066405
1032,-8.641663254539939
1033,-9.28852725329956
1034,-7.291742173826885
1035,-7.606818022707485
1036,-10.17707299546268
1037,-7.8250607393156875
1038,-8.327009292004757
1039,-7.522182930104552
1040,-7.5526418119295675
1041,-9.455186265608225
1042,-9.13971097650387
1043,-7.721618900594095
1044,-8.027301860111052
1045,-8.22345231315364
1046,-7.257425373177842
1047,-9.588443547761198
1048,-7.708627989682589
1049,-9.982906571144731
1050,-6.334692097744593
1051,-8.202203512258098
1052,-8.308481501395375
1053,-10.302330309623763
1054,-7.474280633871084
1055,-7.30892100033539
1056,-5.826008036387515
1057,-8.141852227549155
1058,-7.742409754728747
1059,-8.065238761677643
1060,-8.317852059169201
1061,-9.858992056821897
1062,-8.507725767254291
1063,-7.480771249406367
1064,-8.319472224501459
1065,-7.743489337005532
1066,-7.8093657078802226
1067,-9.290472671063618
1068,-9.349187519838456
1069,-7.3504361473582325
1070,-9.34421868440752
1071,-8.43686032498658
1072,-7.484586854715088
1073,-7.451220471958022
1074,-7.181006113954585
1075,-7.520479010481666
1076,-6.2357936658117
1077,-7.614538107497008
1078,-8.267192858074678
1079,-8.387700896291772
1080,-9.434046257543038
1081,-8.935924539214248
1082,-8.28562472688425
1083,-8.266927997265608
1084,-7.527198770663666
1085,-8.141622573637216
1086,-8.414250248064372
1087,-5.9601660053679035
1088,-8.879767816901518
1089,-6.630805004421051
1090,-6.924443925974757
1091,-8.597985190626002
1092,-9.134909494427959
1093,-7.774383671102881
1094,-9.084526175574844
1095,-8.297253188131464
1096,-8.801908818224497
1097,-6.900102494388097
1098,-9.463562893936839
1099,-8.364875162044415
1100,-9.200485645244553
1101,-8.221560743519866
1102,-9.071388327398605
1103,-6.480992960610341
1104,-8.01726266542594
1105,-8.015318956073662
1106,-8.35988362777148
1107,-9.24416607339213
1108,-7.7967190056746185
1109,-9.456924433991084
1110,-7.9885910991468405
1111,-7.5992039010768435
1112,-6.880334908597157
1113,-6.623195337996787
1114,-7.504839807727612
1115,-9.13131434566684
1116,-6.988817991214463
1117,-5.139266598844912
1118,-7.319137365853895
1119,-7.785828963588788
1120,-5.835624292299365
1121,-6.446278562249577
1122,-7.2377564412554705
1123,-6.726213191642179
1124,-8.301795839175707
1125,-7.5917350233806244
1126,-7.620202908994434
1127,-7.836188325487694
1128,-7.586367052866466
1129,-8.11564049671537
1130,-6.650012472159682
1131,-7.5632398773081055
1132,-7.573552809632097
1133,-9.868237151782477
1134,-7.1657793413980215
1135,-8.619478507827031
1136,-8.668916045804503
1137,-7.453600205057909
1138,-6.864198622413165
1139,-8.577732939274503
1140,-8.969084293044883
1141,-9.604727222678136
1142,-8.716673120320102
1143,-7.595568846133502
1144,-6.976128373179783
1145,-6.733233943059365
1146,-9.199048897083847
1147,-7.884265905115751
1148,-7.7821648754771475
1149,-9.302930157241734
1150,-7.5063921874056
1151,-8.694761963003648
1152,-7.446021474014883
1153,-6.322043146600888
1154,-9.026172045461513
1155,-7.501084444696932
1156,-7.6551845587843275
1157,-7.050515032115151
1158,-8.116076293806358
1159,-8.803586295736617
1160,-8.186266671383148
1161,-8.597878875387494
1162,-8.762782722955002
1163,-7.076441961389811
1164,-7.208061924625142
1165,-9.392816870478823
1166,-6.808062713760138
1167,-8.13574528311566
1168,-8.764302582557296
1169,-8.170026770657582
1170,-7.35124863190363
1171,-5.691527739869212
1172,-6.576605542846246
1173,-7.110363108507974
1174,-7.573680623498484
1175,-6.959698517787327
1176,-8.449811818367499
1177,-6.993428145492341
1178,-8.718928567833743
1179,-8.923124045137751
1180,-5.011787193326541
1181,-7.889775158120619
1182,-7.159832447363966
1183,-6.234426676291163
1184,-7.914125616346224
1185,-5.974786633451172
1186,-8.83503075948865
1187,-8.582318190890584
1188,-8.232359228280682
1189,-8.787746391790593
1190,-6.149445185338575
1191,-6.906257567207558
1192,-9.4061640245187
1193,-7.407331121452569
1194,-7.2909311184304
1195,-7.977990903680634
1196,-6.9950742939386465
1197,-8.503367827300535
1198,-6.571940569520368
1199,-9.352438159821308
1200,-6.493090118682861
1201,-8.687746791520292
1202,-8.578719554828496
1203,-6.5911511883755605
1204,-9.366269824219877
1205,-6.3870660173485065
1206,-6.219155230065115
1207,-7.263906142536152
1208,-9.892419010258404
1209,-7.537149152593822
1210,-7.230748052503867
1211,-7.357379079429048
1212,-6.503607143504117
1213,-8.021022291685334
1214,-8.250908579965825
1215,-7.693508361426498
1216,-8.371943442814484
1217,-8.37700045959805
1218,-8.514412913481072
1219,-9.47753526574295
1220,-7.0083153523563055
1221,-5.205277064834251
1222,-8.245425173361864
1223,-7.954267397929654
1224,-9.450401594133869
1225,-8.047181810427803
1226,-8.576186176151335
1227,-7.358175756053404
1228,-9.09381337792823
1229,-8.034531329546898
1230,-9.10715381333875
1231,-6.677124492480852
1232,-8.41629271948607
1233,-7.517329587217736
1234,-7.318528464585618
1235,-8.711289431553949
1236,-9.931282296697832
1237,-8.229594470813364
1238,-9.74060800893952
1239,-6.574662387853497
1240,-8.911797653466975
1241,-7.005284980439698
