,Sample
145,-5.111065441004055
146,-7.739994976271383
147,-6.955357474794906
148,-7.0032383168885834
149,-6.638135287221496
150,-7.570770595660737
151,-9.798814566577953
152,-5.823952562213911
153,-5.998116995224069
154,-6.707212040224263
155,-6.31585585727735
156,-7.052767188988253
157,-6.243892714617095
158,-7.893267317964492
159,-7.844050388005992
160,-5.811560329132583
161,-8.22447327474202
162,-8.778953818760442
163,-7.194296541220464
164,-7.250133436119814
165,-7.88876519683324
166,-4.525243999469337
167,-6.839823500187158
168,-5.208637172779895
169,-5.235757440753154
170,-5.101549840568886
171,-6.366454010660703
172,-10.184710847469386
173,-5.85396119823212
174,-9.190729192522396
175,-6.465884138631216
176,-6.091713476799762
177,-6.451685718727924
178,-6.68283869708012
179,-8.240149746236257
180,-7.649261832193128
181,-5.006255179779062
182,-9.577568531929478
183,-9.01214263369253
184,-6.466509443222499
185,-8.77495303124218
186,-7.591046157706931
187,-6.520704364294174
188,-8.957494436679708
189,-7.546619856284202
190,-4.410756394189978
191,-7.623647707273052
192,-6.008689132315437
193,-4.36122322667021
194,-9.229285957225013
195,-7.583744841011612
196,-6.8385937521329225
197,-5.590641935435398
198,-6.435457228023932
199,-6.24419935731846
200,-6.9077285847606085
201,-5.941574174003749
202,-4.961811039995076
203,-6.535881812213058
204,-5.883693000645532
205,-7.884906608222413
206,-3.6613133577615438
207,-6.61476493058038
208,-5.734295299226966
209,-6.356571694715048
210,-5.240940583085027
211,-6.890099220001224
212,-7.379886995892762
213,-8.183053277560512
214,-7.00764525959181
215,-8.465404354317874
216,-5.158060508247978
217,-7.113562035242773
218,-8.774758956228515
219,-7.50625073492698
220,-6.161376361321902
221,-7.269669441967592
222,-8.429641268446142
223,-6.298807791152845
224,-8.306128883778488
225,-8.085021932410191
226,-7.2604244963934566
227,-5.807616090346398
228,-7.67659301522363
229,-4.133891457015589
230,-6.098567334011188
231,-6.88035011591391
232,-3.755259957218207
233,-7.493969918858546
234,-5.734988830731864
235,-6.436555629902142
236,-6.590818020045119
237,-4.030566388178977
238,-7.120150764953143
239,-8.113070180491201
240,-8.150505038780768
241,-6.082564333056255
242,-8.02329437339375
243,-7.5553372667874665
244,-7.114703930801901
245,-7.831869278074059
246,-6.196444659592554
247,-5.072038323604095
248,-7.742188084998501
249,-7.590893866717708
250,-6.183424484985719
251,-7.588388821592886
252,-7.8219824916519185
253,-6.711547924853414
254,-9.829218537244614
255,-5.971615881276791
256,-8.008409386870047
257,-7.6258126324795805
258,-7.725115984672384
259,-7.010053200265995
260,-6.597121179969395
261,-8.366106811823535
262,-8.371796799473715
263,-6.73155987180545
264,-5.688345711094193
265,-5.3257987063366885
266,-9.695890744471466
267,-7.300985583821302
268,-8.213502360674969
269,-6.198172969772232
270,-5.700305128247931
271,-9.146209284397308
272,-7.331803540183772
273,-8.97222511448248
274,-7.341875225085698
275,-7.356968339871742
276,-6.853749678055225
277,-6.738343559870361
278,-4.47789927095382
279,-7.356451680280256
280,-7.0086498515298485
281,-5.0482456691112505
282,-7.306772717716873
283,-8.11472499133483
284,-4.812476954658926
285,-8.81802265307505
286,-5.330743025859374
287,-6.427790901528247
288,-6.30833080229123
289,-7.603889979465427
290,-6.3084250161183055
291,-7.697585927239472
292,-7.117990188505303
293,-7.730479358399366
294,-4.025910924012109
295,-5.890238233514382
296,-7.679746006058934
297,-8.58439368569405
298,-4.868416557441975
299,-8.068211237838526
300,-7.933289171398979
301,-8.88406219204603
302,-5.292372579924599
303,-5.1576966072193144
304,-6.657150749993307
305,-9.746979263262947
306,-5.860196273403376
307,-6.582966197937465
308,-8.794079337126025
309,-7.594175879730123
310,-7.466591123352499
311,-6.5742736777317825
312,-7.58269143913333
313,-7.0558998282635175
314,-4.892948862515516
315,-6.073964450946755
316,-8.461906085320145
317,-7.621561609707215
318,-7.820120684358876
319,-4.28099039555345
320,-6.853574034369393
321,-4.783971597207734
322,-8.272400962966444
323,-6.389259239658338
324,-6.089676809314303
325,-6.872567841155296
326,-6.8483986550067
327,-7.318996748424063
328,-7.136875744937721
329,-9.752206758858396
330,-8.830932576334693
331,-8.146915439801596
332,-7.337470257743708
333,-7.649562527912757
334,-6.945778399877807
335,-6.37524108944922
336,-6.516643495109632
337,-6.930922521253144
338,-7.133374068157764
339,-8.176315714374445
340,-5.851278147927073
341,-7.148374649324886
342,-8.395124108106119
343,-7.517046616418201
344,-6.013343852568026
345,-6.216021850306405
346,-6.824969297478073
347,-8.546253029261308
348,-6.9608932462941695
349,-4.377597299901975
350,-6.497441469203305
351,-6.083901051903742
352,-8.607518753732103
353,-4.557721251220058
354,-7.507709820174001
355,-4.8486904479616335
356,-8.325014060184225
357,-3.880216801672053
358,-6.864847146075529
359,-9.906445307395995
360,-5.324437482958427
361,-8.006586794093357
362,-6.111642745390874
363,-5.613447344368695
364,-6.281974648085591
365,-7.211499145082274
366,-9.037699514977106
367,-9.416134778985287
368,-4.358013255008602
369,-4.743587760267042
370,-9.065474901805306
371,-4.660048349324889
372,-8.723378969372519
373,-9.069365891781583
374,-6.567762738408694
375,-7.151430166961672
376,-6.719751027833411
377,-8.27273905694086
378,-5.957288746022999
379,-8.449983990084126
380,-7.656098466524627
381,-7.054702359947729
382,-8.056404456795027
383,-6.845582706201057
384,-5.748136243899829
385,-6.930053298207914
386,-6.61825201183464
387,-7.072432176805726
388,-8.177733152646603
389,-7.504706473593448
390,-3.369055901525737
391,-8.732986109440722
392,-6.860002107561943
393,-9.578253298851186
394,-6.767012703747323
395,-9.302326613390335
396,-8.912865476316899
397,-5.425073332249409
398,-5.13745813657939
399,-6.343312189823998
400,-5.352306181162215
401,-10.544127894824442
402,-8.487455197151212
403,-5.305855571019485
404,-7.6443412213230975
405,-5.82450506988281
406,-6.410178833924981
407,-7.299203393917284
408,-6.705952180164197
409,-4.934962562584954
410,-6.056118578921649
411,-8.822452797671103
412,-8.489036511335504
413,-5.36831901859874
414,-8.358693536128335
415,-5.59403865357387
416,-6.816206549763089
417,-7.934170805721903
418,-6.84463866247878
419,-6.8957202201345345
420,-6.9273067300323286
421,-6.973943113559647
422,-8.363227719878083
423,-7.574224259150939
424,-7.221064550263292
425,-6.584229625678571
426,-7.6957491901804485
427,-6.291713097718569
428,-8.098261160759892
429,-5.537943754381804
430,-8.314997545835865
431,-7.0157728929696725
432,-6.441912532274232
433,-7.23475100463749
434,-7.0443328938478
435,-7.262088044007112
436,-7.389450712485651
437,-6.140560837065677
438,-6.167298059627896
439,-4.350566724614238
440,-6.1212508402852395
441,-7.090100989335918
442,-5.463135061199211
443,-8.32527290311422
444,-6.997568115437512
445,-7.940235632307791
446,-6.8788070951584706
447,-4.202563484964825
448,-9.651576877393095
449,-5.5561232052213345
450,-5.718809327588914
451,-4.737581762307602
452,-6.401770362717287
453,-6.968930700792268
454,-9.40396476504796
455,-8.13150201409305
456,-4.783048266733213
457,-8.20173384362138
458,-4.2872014439745865
459,-5.410988034730386
460,-4.268019923298491
461,-6.685453961069989
462,-7.039403117956903
463,-6.753427434393229
464,-7.703917179617106
465,-6.741380923033566
466,-7.532532500944938
467,-7.267718521753204
468,-7.433732662044197
469,-6.9376487151876365
470,-6.957586767634815
471,-4.613611315419188
472,-7.4977971506305
473,-9.278865973543692
474,-6.625720569460693
475,-6.109255457759427
476,-5.831786995289558
477,-7.657587385598567
478,-5.5325432702113835
479,-6.245924245214673
480,-6.397641106213894
481,-6.483601970737304
482,-9.180960835495224
483,-7.937949621079789
484,-8.72535794516174
485,-7.686297143270449
486,-7.458176566326291
487,-5.506147104773309
488,-5.44352134234053
489,-7.909966791227372
490,-9.404068282563166
491,-10.630283202781184
492,-6.058003167435649
493,-6.571331757852178
494,-7.08837708482324
495,-6.741546156151375
496,-9.396414456217139
497,-9.581924802369214
498,-6.549938871352157
499,-7.431560826355356
500,-5.867602821160629
501,-9.513195524161688
502,-8.834526436982967
503,-7.190696697771888
504,-7.854816886905942
505,-6.363279203441168
506,-7.457419379391963
507,-5.295663645810097
508,-4.276704539721325
509,-3.983037050778207
510,-7.442292453520668
511,-2.210839970637691
512,-5.874154219646733
513,-8.356235478847482
514,-7.121799698958556
515,-7.139180144684748
516,-4.590731339262874
517,-7.719753559063219
518,-5.950710101390409
519,-5.911667480357535
520,-8.580748250482506
521,-6.570771863223498
522,-8.002832390438083
523,-3.692099807494228
524,-7.2767354916403235
525,-7.025577879942683
526,-10.27111917558565
527,-5.872562455431362
528,-9.095846537698204
529,-6.185825061334673
530,-6.419895539255348
531,-10.063746108934769
532,-7.8303673406147185
533,-5.915627699948495
534,-5.486707173320679
535,-7.88660978382094
536,-7.061407151101624
537,-5.320855772145281
538,-6.347442001569836
539,-10.72687376592469
540,-5.122864213252777
541,-7.426607125690165
542,-7.8971724486593144
543,-5.3400959231701055
544,-6.121394353398587
545,-5.0503091151849695
546,-6.632240246032923
547,-5.34778673211736
548,-5.533175059315427
549,-7.883134130667758
550,-7.166694319794009
551,-7.7550285112982085
552,-7.948542783682037
553,-4.202743034438502
554,-4.555599430177856
555,-7.749549225788881
556,-6.547349827628998
557,-7.502534478269378
558,-4.922085768070555
559,-7.669069723904034
560,-5.778272684548841
561,-4.909300056893308
562,-8.4937034006803
563,-8.536219001479981
564,-5.487446727164231
565,-7.978244112213202
566,-8.017351571119306
567,-7.8719421023497675
568,-7.21701237072811
569,-5.232657004398547
570,-6.347031782689128
571,-7.114541022014926
572,-7.346435407682426
573,-6.907224386407631
574,-6.517889920941965
575,-6.4335300618867395
576,-8.458961972943689
577,-4.414401115324184
578,-6.306637224399107
579,-4.478684377002395
580,-6.1748618656526215
581,-7.867767035446927
582,-6.494128694255955
583,-7.723041293976621
584,-5.875458021091765
585,-6.465264234510338
586,-5.130917990138298
587,-4.4857554417992205
588,-3.936205014722105
589,-6.728628706714461
590,-7.450957510222038
591,-8.554203173755672
592,-7.711764268742716
593,-4.67815074828247
594,-5.519316841799027
595,-6.383848603174258
596,-3.118821747120419
597,-7.7218018590472495
598,-6.4565935794635285
599,-5.848990050434158
600,-4.033912451921614
601,-9.293687135941152
602,-7.684174748003411
603,-4.992539723652448
604,-7.227112749706188
605,-7.977076882343438
606,-5.181599461640635
607,-5.41361711422783
608,-5.9382869044729825
609,-6.503056231977204
610,-10.025836438446362
611,-8.17681092390126
612,-8.160197788842062
613,-7.107434353135286
614,-5.544641555817712
615,-6.833911218922668
616,-7.26658313578598
617,-7.826816340926818
618,-5.123184240800038
619,-5.967555979251495
620,-8.578150785586171
621,-7.973911132965171
622,-6.693947476392614
623,-6.011471256490364
624,-6.573047737453783
625,-6.273419943639311
626,-4.538898451628837
627,-7.769752415242708
628,-4.864431132234123
629,-5.383442767373382
630,-5.384734069173507
631,-5.723910835542845
632,-7.432411678583857
633,-7.3913621686295485
634,-6.360602046318788
635,-9.773972432447604
636,-4.813941952995487
637,-6.048405163555835
638,-9.394851657242315
639,-6.697803996811171
640,-5.238322991592364
641,-6.805964815351914
642,-7.6167277363433445
643,-6.969304375081663
644,-5.170986465506003
645,-7.440851440905714
646,-10.393101771466943
647,-5.175732977582974
648,-4.698766070977475
649,-6.588588698104947
650,-7.8381141305353665
651,-6.486097297955596
652,-5.683612850356985
653,-7.739817423248328
654,-5.911909524865015
655,-9.885769800077323
656,-5.498844074446659
657,-6.3350633891734605
658,-5.075783722073771
659,-6.465720103378961
660,-7.449357134771475
661,-5.9733223524968775
662,-8.697671316244824
663,-7.640897958610479
664,-6.1341050197777545
665,-6.559964959987879
666,-4.6269589655001795
667,-5.915696638110711
668,-5.635711831898726
669,-6.783005600147022
670,-6.332913804787146
671,-7.87077932901945
672,-8.429793574734871
673,-6.13085813148775
674,-9.425889196732367
675,-4.292730780912895
676,-5.564559606833479
677,-6.293710631625032
678,-7.6421352193690195
679,-5.2714618773318245
680,-5.775524934094989
681,-7.195586980728985
682,-4.894642737564087
683,-6.6215173354180745
684,-6.827431145657147
685,-2.734919441444472
686,-4.029909970649781
687,-9.357953420052766
688,-5.795396069526816
689,-7.699366275040959
690,-8.875213599664063
691,-7.348063710223357
692,-5.944546518440257
693,-4.709896563405422
694,-3.0290570551852563
695,-4.395746066224909
696,-4.520421318760468
697,-5.912795979215033
698,-7.588614893661911
699,-5.579249189792137
700,-7.375957510604223
701,-7.5709331557181665
702,-3.668020430786874
703,-8.896573048312945
704,-6.096232687318936
705,-1.9093103788311323
706,-5.0178120185221164
707,-6.175605419213971
708,-6.924627284940242
709,-6.584561206888696
710,-6.640583779698387
711,-4.955923917295319
712,-8.234583450831774
713,-7.905868631719991
714,-7.640587790653138
715,-7.231788474514687
716,-6.790989523936233
717,-8.755030766124989
718,-7.3693220790412965
719,-7.949774480107683
720,-7.287013534052889
721,-5.383313980968003
722,-9.173938699739448
723,-7.9630085549199965
724,-3.851858721289727
725,-4.45617144554214
726,-6.128612219363991
727,-8.968236350791424
728,-6.8097052793353985
729,-9.839473370458144
730,-6.339549321290811
731,-6.778251981871835
732,-6.691990667411787
733,-4.304022964980941
734,-5.475503049137064
735,-5.281606267174365
736,-5.899290848963709
737,-6.4751153133919965
738,-5.763925926487311
739,-6.190356057007184
740,-10.151939231249226
741,-7.191591156942433
742,-7.293042777229188
743,-5.527289628166038
744,-6.677889914670582
745,-9.533584300553224
746,-7.440404339498471
747,-5.53397127664256
748,-8.88547191261533
749,-5.849848924820662
750,-7.233501830938981
751,-7.201965165160694
752,-7.507913288706066
753,-7.382981217772132
754,-2.964742797593956
755,-5.798379129008199
756,-5.958409425006685
757,-6.0196905927554205
758,-5.763743456635486
759,-7.952330128346831
760,-5.802728635198237
761,-4.3989765665935305
762,-5.2309427628383975
763,-6.855010879264694
764,-5.390418166155937
765,-9.398346621040389
766,-6.592451653936549
767,-7.289876413856585
768,-7.143609669421716
769,-4.876650333989953
770,-3.517402736547303
771,-5.2552124166107355
772,-9.998934883770733
773,-6.95595286102744
774,-6.375251599285609
775,-9.986843299573527
776,-7.291808791974101
777,-6.01028151982768
778,-6.150729810973908
779,-4.751358430740513
780,-6.9150061155602325
781,-7.915463906400372
782,-5.191299179169413
783,-6.571810312214237
784,-6.529965041697709
785,-4.095568380809661
786,-9.224113015685898
787,-6.037998119785895
788,-5.9642169787200086
789,-6.5298277624672725
790,-8.288198902536582
791,-9.050524640008666
792,-7.485096675434338
793,-6.863659582053697
794,-7.452679460416083
795,-7.652482586546798
796,-8.160261229450388
797,-8.012943700593507
798,-3.8296053883494916
799,-5.903611528976569
800,-8.745260529829093
801,-4.731930087609323
802,-5.453880464167311
803,-5.717631392690731
804,-7.694333097913838
805,-4.064666170599098
806,-5.577692634496281
807,-5.04210579172719
808,-4.991819511344362
809,-10.642238205986557
810,-5.275141352766446
811,-7.674515735521296
812,-7.066679548446951
813,-6.739401015412756
814,-7.755743770699761
815,-8.795955537534017
816,-5.708065908784286
817,-5.7272575021989125
818,-4.564293079190276
819,-6.41789975511872
820,-7.340455930397067
821,-6.334318331558016
822,-7.512360687561422
823,-8.427764243917977
824,-7.964962360164977
825,-9.616075267788093
826,-4.554277604674486
827,-8.35336134938466
828,-5.057550405998861
829,-7.480171200463198
830,-7.497269447876687
831,-5.464405728274488
832,-7.012278027688139
833,-6.524169815169657
834,-5.821597282342023
835,-5.512170384327982
836,-8.301990090434188
837,-6.128087724450812
838,-4.135576093883371
839,-8.191671670957685
840,-5.737423399116586
841,-6.723968009533206
842,-7.027128644731419
843,-7.433892956466163
844,-7.315010899022605
845,-5.1082876457406385
846,-7.482688312432203
847,-7.051776216988221
848,-6.711880855221498
849,-6.733785134555423
850,-4.567408979532587
851,-6.401321828164951
852,-7.340928431160324
853,-6.694269225240547
854,-6.391518079782356
855,-8.544693264566433
856,-6.736118050383848
857,-6.386179934541135
858,-6.126634973986321
859,-7.333867968385981
860,-7.003683326027823
861,-6.5772447301121115
862,-8.924176611232069
863,-6.672548693343268
864,-7.895687315941473
865,-6.7752347897107645
866,-6.426474680958142
867,-5.647795764642749
868,-6.698982966519677
869,-6.265854929821211
870,-8.761466233820656
871,-6.041209299210585
872,-6.232555873134667
873,-6.114703505886642
874,-4.488944900578881
875,-6.630083879489777
876,-7.78581874571112
877,-6.777320321159011
878,-6.2620769662767355
879,-5.031768935981493
880,-5.25961547987061
881,-7.731293591434628
882,-6.193581053521998
883,-4.222908392473636
884,-3.498884610861821
885,-6.135452545118734
886,-5.507560951504782
887,-6.002952808689901
888,-6.1295516038071725
889,-5.6638661859039505
890,-5.221390827728416
891,-6.478293607096666
892,-7.33639444525188
893,-8.799386368250374
894,-8.962740851308812
895,-5.274499868896298
896,-6.262994649165487
897,-9.122233262056678
898,-7.1662010163277206
899,-6.258370726111002
900,-5.958762883758628
901,-6.987748692104697
902,-8.984585421322858
903,-5.593450596740349
904,-6.406827477759307
905,-6.732312857404347
906,-8.33294395457844
907,-6.983186589453201
908,-8.08295880298165
909,-8.450107328150406
910,-8.270171925940147
911,-6.256183608849577
912,-6.426719587409206
913,-6.2136444251386225
914,-4.811021052457911
915,-5.504262601825454
916,-7.157219690988623
917,-7.1624080272958865
918,-7.425012624479646
919,-7.235267401784653
920,-5.414016339269908
921,-4.531896183586998
922,-8.261908320842307
923,-7.148163393079441
924,-5.601674684998425
925,-6.177637186317643
926,-5.157412691733238
927,-8.002892938383699
928,-5.941153680240124
929,-5.7024658363642615
930,-7.403030909707646
931,-6.8780210211555595
932,-3.7259595792153823
933,-4.322722759695504
934,-7.126105462559734
935,-4.266599370886057
936,-5.673007624088579
937,-7.438782721362696
938,-7.102713401862905
939,-2.750321801075104
940,-7.551360263540396
941,-5.023100453458661
942,-7.198236918068934
943,-7.993599245514509
944,-5.687990545192699
945,-7.841510426333722
946,-4.918506043110303
947,-7.414622985468032
948,-7.859632621588697
949,-7.377513048941897
950,-7.048254622206669
951,-7.174238770141192
952,-6.946838176109909
953,-6.682120418778021
954,-6.168094671000806
955,-7.716434211899394
956,-7.6735189111565685
957,-4.811908187681784
958,-5.3342385767228215
959,-7.523408818169651
960,-5.80344782632327
961,-6.902448013040089
962,-6.672662438941544
963,-6.006401255982936
964,-6.228831398447871
965,-5.7349472923867495
966,-7.509046890734565
967,-7.590817090909886
968,-5.03224851831907
969,-5.946720802228045
970,-8.318657010803411
971,-6.928240669643678
972,-6.615131822546146
973,-5.844555516906448
974,-6.758996640640651
975,-7.496102864359876
976,-8.553378320292298
977,-6.383621231402065
978,-7.700302753845411
979,-7.714449239158903
980,-5.905657205805477
981,-6.9824323977023575
982,-6.523873892698048
983,-6.097924916695448
984,-5.487901329828345
985,-5.885646144993322
986,-6.631708176204173
987,-8.450663381579362
988,-6.235875601113273
989,-5.640361922098257
990,-5.634881141701902
991,-6.282614691244066
992,-8.871727439956402
993,-4.127734836466669
994,-6.556942082942908
995,-8.767700458544995
996,-6.451297931336566
997,-8.486928615311852
998,-8.975393484104343
999,-7.056415708566545
1000,-5.800856865679883
1001,-5.079179120129884
1002,-6.075593864818062
1003,-9.044563816078295
1004,-6.618715613253847
1005,-6.683395168475675
1006,-8.243355702243273
1007,-6.8220648864482465
1008,-6.408985810773621
1009,-6.886430148117759
1010,-5.44316848448787
1011,-3.692474837721551
1012,-4.291431622477228
1013,-7.887984677562448
1014,-4.885945618289959
1015,-3.826924413507074
1016,-6.083597613839653
1017,-6.760253032891768
1018,-6.768011874812876
1019,-7.9371462872477
1020,-6.43459098569392
1021,-7.837787114300722
1022,-7.959631068316629
1023,-4.5476031832198505
1024,-7.197054097409145
1025,-4.59885111711878
1026,-7.697705377835247
1027,-7.470806204320611
1028,-7.660163247861271
1029,-7.336665707698332
1030,-6.761524178768128
1031,-8.312998048742815
1032,-5.81175217728506
1033,-6.147335942250595
1034,-6.89546695056123
1035,-7.406894806386971
1036,-6.800482643881412
1037,-5.135952343281822
1038,-8.609030337188917
1039,-7.949703916992802
1040,-9.617234236876675
1041,-8.869570010692858
1042,-5.972637538549447
1043,-6.005129782130688
1044,-9.286185383377664
1045,-7.051551468682035
1046,-5.406795255376984
1047,-7.195043067495669
1048,-7.002029793768872
1049,-6.425894802933184
1050,-4.213413197631045
1051,-7.320407941640609
1052,-7.161290457553112
1053,-7.097137860420111
1054,-8.21963474117673
1055,-4.281547663183323
1056,-6.828202896613633
1057,-7.496848742412039
1058,-8.342266765034495
1059,-6.554543528385106
1060,-8.19570421337194
1061,-8.72307142656004
1062,-5.599061057294672
1063,-6.547054569463371
1064,-4.962007168221716
1065,-4.13260752930101
1066,-5.157525666263321
1067,-6.809974228276571
1068,-7.537120267739707
1069,-7.481132114606153
1070,-6.0905661889358145
1071,-4.724366840373552
1072,-6.259149310798806
1073,-6.648411590879475
1074,-8.212005253801955
1075,-7.997272517372574
1076,-7.578350764100585
1077,-7.868984391329992
1078,-7.314528992625347
1079,-5.19641341724385
1080,-7.017142980801042
1081,-4.961246493108703
1082,-4.655749489627647
1083,-7.232676283606553
1084,-8.534473466792821
1085,-6.873846899468611
1086,-6.339415211633411
1087,-5.534015164227676
1088,-8.075113944546015
1089,-4.9517656672311805
1090,-4.242360755766059
1091,-6.409492617214406
1092,-6.202564672527922
1093,-10.512986916265438
1094,-7.529589495514768
1095,-5.303165299778177
1096,-6.786837731899088
1097,-8.33227149278368
1098,-7.334618474097802
1099,-3.159835132833383
1100,-4.325470758325752
1101,-8.69383722659878
1102,-6.3938057493534455
1103,-6.539392847410501
1104,-4.216073636672948
1105,-4.956826483833396
1106,-8.578410439270769
1107,-4.786697683148679
1108,-8.090505922754605
1109,-6.3356246753396
1110,-8.862089431038342
1111,-5.5506354736719326
1112,-6.000948496433454
1113,-3.6757111919275958
1114,-5.865830234683921
1115,-7.82057699829838
1116,-8.358145547829775
1117,-9.531334371463153
1118,-7.001224342840115
1119,-3.848772593131712
1120,-7.213345521877287
1121,-7.324247627515995
1122,-6.450060519032526
1123,-8.475505737942283
1124,-7.584652381367726
1125,-7.863851326771429
1126,-6.305651922183931
1127,-8.246000069586174
1128,-8.726343899670567
1129,-5.286059188092107
1130,-3.568477384431536
1131,-6.981854508122671
1132,-6.145037309861812
1133,-7.061031913409623
1134,-6.520560408002657
1135,-6.478027743505683
1136,-5.547494702707827
1137,-7.091415373793309
1138,-7.773245553721768
1139,-6.624353951509051
1140,-6.8601745083896475
1141,-8.068580278418302
1142,-7.489448322520893
1143,-6.685110111700624
1144,-4.9743903486212355
1145,-6.51888232936804
1146,-6.067974451716125
1147,-7.392629349554349
1148,-8.118186720374649
1149,-8.033233467917167
1150,-5.599286921398636
1151,-7.055265441155954
1152,-6.60099721858377
1153,-6.856812715813424
1154,-9.478835942322013
1155,-5.924490093195243
1156,-7.543679665348901
1157,-6.033811930746895
1158,-6.512516134860221
1159,-6.363531802496569
1160,-5.17910437587786
1161,-4.882265055582589
1162,-7.512814592913154
1163,-6.401290382178014
1164,-6.989845305939746
1165,-7.9559204051058
1166,-7.5964319520372205
1167,-7.376498908716364
1168,-7.978901029527793
1169,-5.897204408967594
1170,-5.558464388020842
1171,-6.697184097899999
1172,-6.177927541085822
1173,-5.346547893748547
1174,-7.034007808336313
1175,-7.155334299846889
1176,-6.553345274462851
1177,-7.421805273166145
1178,-5.02084592998671
1179,-6.023406387061028
1180,-4.900361489306404
1181,-5.865313761738976
1182,-8.63085360004598
1183,-7.04485458534166
1184,-6.971682115349682
1185,-6.4749843609093185
1186,-5.219248237248461
1187,-5.323646874591459
1188,-7.17936097611841
1189,-8.896636944662522
1190,-7.59078853526874
1191,-8.082238424209919
1192,-6.991491716172318
1193,-4.130770376868044
1194,-5.618425799772864
1195,-6.290687205283392
1196,-8.673140682416932
1197,-10.071884662047802
1198,-9.084363608281615
1199,-5.1843996020659215
1200,-8.824197160109854
1201,-7.990407724250512
1202,-9.806521472056314
1203,-6.922543213026765
1204,-7.71340193515694
1205,-7.049383287754723
1206,-4.587776341935141
1207,-5.1667959880857826
1208,-5.430775002795209
1209,-6.8030245777597464
1210,-6.611758297426331
1211,-6.153432546689359
1212,-5.946421160104656
1213,-5.803677565097919
1214,-8.526032596164123
1215,-5.8092979917379255
1216,-5.544675677609221
1217,-6.930620806510957
1218,-8.646004599764398
1219,-7.245264590998852
1220,-6.937376808384915
1221,-5.539285051161033
1222,-6.409063409082488
1223,-6.43650074153257
1224,-6.873520892679451
1225,-5.33884793056902
1226,-8.394180435533793
1227,-9.437935000101003
1228,-5.161163568990045
1229,-6.772061631001364
1230,-7.553691346755231
1231,-6.849629484385136
1232,-9.23381131409155
1233,-7.802186660701214
1234,-6.4884840052943265
1235,-7.965416480242978
1236,-5.936504852156842
1237,-7.685276086980428
1238,-5.0742633751623005
